New York,Borough,income_num_returns(households),avg income per return(x1000s),income level,DBA,STREET,CUISINE DESCRIPTION,SCORE,GRADE,GRADE DATE
10024,Manhattan,30540,398.9122135,high income,CELESTE,AMSTERDAM AVENUE,Italian,12,A,5/22/2019
10024,Manhattan,30540,398.9122135,high income,REDFARM,BROADWAY,Asian,10,A,5/6/2019
10024,Manhattan,30540,398.9122135,high income,(PUBLIC FARE) 81st street and central park west (Delacorte Theatre),CENTRAL PARK WEST,American,9,A,5/21/2019
10024,Manhattan,30540,398.9122135,high income,5 NAPKIN BURGER,BROADWAY,Hamburgers,12,A,5/13/2019
10024,Manhattan,30540,398.9122135,high income,BILLY'S BAKERY,COLUMBUS AVENUE,Bakery,7,A,5/16/2019
10024,Manhattan,30540,398.9122135,high income,CRAVE FISH BAR,AMSTERDAM AVENUE,American,10,A,5/22/2019
10024,Manhattan,30540,398.9122135,high income,5 NAPKIN BURGER,BROADWAY,Hamburgers,12,A,5/13/2019
10024,Manhattan,30540,398.9122135,high income,STARBUCKS,COLUMBUS AVENUE,Caf̩/Coffee/Tea,11,A,5/13/2019
10024,Manhattan,30540,398.9122135,high income,BARNEY GREENGRASS,AMSTERDAM AVENUE,Jewish/Kosher,13,A,6/5/2019
10024,Manhattan,30540,398.9122135,high income,SCOOZI,WEST   83 STREET,American,5,A,5/23/2019
10024,Manhattan,30540,398.9122135,high income,CARMINE'S,BROADWAY,Italian,11,A,5/28/2019
10024,Manhattan,30540,398.9122135,high income,CILANTRO,COLUMBUS AVENUE,Mexican,19,B,6/5/2019
10024,Manhattan,30540,398.9122135,high income,E'S BAR,AMSTERDAM AVENUE,American,10,A,6/1/2019
10024,Manhattan,30540,398.9122135,high income,CARMINE'S,BROADWAY,Italian,11,A,5/28/2019
10024,Manhattan,30540,398.9122135,high income,CITY DINER,BROADWAY,American,5,A,5/28/2019
10024,Manhattan,30540,398.9122135,high income,CILANTRO,COLUMBUS AVENUE,Mexican,19,B,6/5/2019
10024,Manhattan,30540,398.9122135,high income,JUICE PRESS @EQUINOX,AMSTERDAM AVENUE,"Juice, Smoothies, Fruit Salads",11,A,6/10/2019
10024,Manhattan,30540,398.9122135,high income,CHIRPING CHICKEN,AMSTERDAM AVENUE,Chicken,12,A,5/28/2019
10024,Manhattan,30540,398.9122135,high income,BRAD'S BURGERS & BBQ,COLUMBUS AVENUE,American,8,A,6/6/2019
10024,Manhattan,30540,398.9122135,high income,CHIRPING CHICKEN,AMSTERDAM AVENUE,Chicken,12,A,5/28/2019
10024,Manhattan,30540,398.9122135,high income,BRAD'S BURGERS & BBQ,COLUMBUS AVENUE,American,8,A,6/6/2019
10024,Manhattan,30540,398.9122135,high income,BARNEY GREENGRASS,AMSTERDAM AVENUE,Jewish/Kosher,13,A,6/5/2019
10024,Manhattan,30540,398.9122135,high income,AMERICAN MUSEUM OF NATURAL HISTORY FOOD COURT,W 79 STREET,American,-1,C,6/5/2019
10024,Manhattan,30540,398.9122135,high income,CARMINE'S,BROADWAY,Italian,11,A,5/28/2019
10024,Manhattan,30540,398.9122135,high income,CITY DINER,BROADWAY,American,5,A,5/28/2019
10024,Manhattan,30540,398.9122135,high income,AMERICAN MUSEUM OF NATURAL HISTORY FOOD COURT,W 79 STREET,American,-1,C,6/5/2019
10024,Manhattan,30540,398.9122135,high income,JUICE PRESS @EQUINOX,AMSTERDAM AVENUE,"Juice, Smoothies, Fruit Salads",11,A,6/10/2019
10024,Manhattan,30540,398.9122135,high income,AMERICAN MUSEUM OF NATURAL HISTORY FOOD COURT,W 79 STREET,American,-1,C,6/5/2019
10024,Manhattan,30540,398.9122135,high income,BRAD'S BURGERS & BBQ,COLUMBUS AVENUE,American,8,A,6/6/2019
10024,Manhattan,30540,398.9122135,high income,EMACK & BOLIO'S,AMSTERDAM AVENUE,"Ice Cream, Gelato, Yogurt, Ices",2,A,6/10/2019
10024,Manhattan,30540,398.9122135,high income,CHIPOTLE MEXICAN GRILL,BROADWAY,Tex-Mex,3,A,5/28/2019
10024,Manhattan,30540,398.9122135,high income,AMERICAN MUSEUM OF NATURAL HISTORY FOOD COURT,W 79 STREET,American,-1,C,6/5/2019
10024,Manhattan,30540,398.9122135,high income,E'S BAR,AMSTERDAM AVENUE,American,10,A,6/1/2019
10024,Manhattan,30540,398.9122135,high income,AMERICAN MUSEUM OF NATURAL HISTORY FOOD COURT,W 79 STREET,American,-1,C,6/5/2019
10024,Manhattan,30540,398.9122135,high income,CILANTRO,COLUMBUS AVENUE,Mexican,19,B,6/5/2019
10024,Manhattan,30540,398.9122135,high income,UNO CHICAGO GRILL,COLUMBUS AVENUE,Pizza,10,A,7/1/2019
10024,Manhattan,30540,398.9122135,high income,BEER SHOP,AMSTERDAM AVENUE,American,20,B,6/19/2019
10024,Manhattan,30540,398.9122135,high income,KING FOOD,AMSTERDAM AVENUE,Chinese,24,B,6/13/2019
10024,Manhattan,30540,398.9122135,high income,COLUMBUS AVE DELI & CAFE,COLUMBUS AVENUE,Delicatessen,13,A,6/21/2019
10024,Manhattan,30540,398.9122135,high income,COLUMBUS AVE DELI & CAFE,COLUMBUS AVENUE,Delicatessen,13,A,6/21/2019
10024,Manhattan,30540,398.9122135,high income,NYLO NYC,BROADWAY,American,8,A,6/13/2019
10024,Manhattan,30540,398.9122135,high income,THE GIN MILL,AMSTERDAM AVENUE,American,13,A,6/20/2019
10024,Manhattan,30540,398.9122135,high income,THE COTTAGE,AMSTERDAM AVENUE,Chinese,13,A,6/13/2019
10024,Manhattan,30540,398.9122135,high income,PIZZERIA SIRENETTA,AMSTERDAM AVENUE,Pizza,8,A,6/13/2019
10024,Manhattan,30540,398.9122135,high income,MADE IN NEW YORK PIZZA,AMSTERDAM AVENUE,Pizza,13,A,6/20/2019
10024,Manhattan,30540,398.9122135,high income,MADE IN NEW YORK PIZZA,AMSTERDAM AVENUE,Pizza,13,A,6/20/2019
10024,Manhattan,30540,398.9122135,high income,LUCCIOLA,AMSTERDAM AVENUE,Italian,23,B,6/19/2019
10024,Manhattan,30540,398.9122135,high income,THE GIN MILL,AMSTERDAM AVENUE,American,13,A,6/20/2019
10024,Manhattan,30540,398.9122135,high income,SUBSTANCE ORGANIC JUICERY,BROADWAY,"Juice, Smoothies, Fruit Salads",2,A,7/1/2019
10024,Manhattan,30540,398.9122135,high income,RADIO AMSTERDAM,AMSTERDAM AVENUE,American,9,A,6/20/2019
10024,Manhattan,30540,398.9122135,high income,BEER SHOP,AMSTERDAM AVENUE,American,20,B,6/19/2019
10024,Manhattan,30540,398.9122135,high income,H&H MIDTOWN BAGELS EAST,COLUMBUS AVENUE,Bagels/Pretzels,35,C,6/21/2019
10024,Manhattan,30540,398.9122135,high income,KING FOOD,AMSTERDAM AVENUE,Chinese,24,B,6/13/2019
10024,Manhattan,30540,398.9122135,high income,COLUMBUS AVE DELI & CAFE,COLUMBUS AVENUE,Delicatessen,13,A,6/21/2019
10024,Manhattan,30540,398.9122135,high income,COTTA,COLUMBUS AVENUE,Italian,10,A,6/20/2019
10024,Manhattan,30540,398.9122135,high income,HAN DYNASTY,WEST   85 STREET,Chinese,12,A,6/20/2019
10024,Manhattan,30540,398.9122135,high income,H&H MIDTOWN BAGELS EAST,COLUMBUS AVENUE,Bagels/Pretzels,35,C,6/21/2019
10024,Manhattan,30540,398.9122135,high income,KING FOOD,AMSTERDAM AVENUE,Chinese,24,B,6/13/2019
10024,Manhattan,30540,398.9122135,high income,THE COTTAGE,AMSTERDAM AVENUE,Chinese,13,A,6/13/2019
10024,Manhattan,30540,398.9122135,high income,THE GIN MILL,AMSTERDAM AVENUE,American,13,A,6/20/2019
10024,Manhattan,30540,398.9122135,high income,H&H MIDTOWN BAGELS EAST,COLUMBUS AVENUE,Bagels/Pretzels,35,C,6/21/2019
10024,Manhattan,30540,398.9122135,high income,GARI Columbus,COLUMBUS AVENUE,Japanese,2,A,6/18/2019
10024,Manhattan,30540,398.9122135,high income,NYLO NYC,BROADWAY,American,8,A,6/13/2019
10024,Manhattan,30540,398.9122135,high income,BEER SHOP,AMSTERDAM AVENUE,American,20,B,6/19/2019
10024,Manhattan,30540,398.9122135,high income,LUCCIOLA,AMSTERDAM AVENUE,Italian,23,B,6/19/2019
10024,Manhattan,30540,398.9122135,high income,LUCCIOLA,AMSTERDAM AVENUE,Italian,23,B,6/19/2019
10024,Manhattan,30540,398.9122135,high income,PIZZERIA SIRENETTA,AMSTERDAM AVENUE,Pizza,8,A,6/13/2019
10024,Manhattan,30540,398.9122135,high income,MADE IN NEW YORK PIZZA,AMSTERDAM AVENUE,Pizza,13,A,6/20/2019
10024,Manhattan,30540,398.9122135,high income,JG MELON,AMSTERDAM AVENUE,American,12,A,6/13/2019
10024,Manhattan,30540,398.9122135,high income,JG MELON,AMSTERDAM AVENUE,American,12,A,6/13/2019
10024,Manhattan,30540,398.9122135,high income,DUNKIN',AMSTERDAM AVENUE,Donuts,9,A,6/18/2019
10024,Manhattan,30540,398.9122135,high income,UNO CHICAGO GRILL,COLUMBUS AVENUE,Pizza,10,A,7/1/2019
10024,Manhattan,30540,398.9122135,high income,DUNKIN',AMSTERDAM AVENUE,Donuts,9,A,6/18/2019
10024,Manhattan,30540,398.9122135,high income,FLOR DE MAYO,AMSTERDAM AVENUE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,A,6/13/2019
10024,Manhattan,30540,398.9122135,high income,UNO CHICAGO GRILL,COLUMBUS AVENUE,Pizza,10,A,7/1/2019
10024,Manhattan,30540,398.9122135,high income,KING FOOD,AMSTERDAM AVENUE,Chinese,24,B,6/13/2019
10024,Manhattan,30540,398.9122135,high income,LA SIRENE UWS,AMSTERDAM AVENUE,French,8,A,6/14/2019
10024,Manhattan,30540,398.9122135,high income,COTTA,COLUMBUS AVENUE,Italian,10,A,6/20/2019
10024,Manhattan,30540,398.9122135,high income,DUNKIN',AMSTERDAM AVENUE,Donuts,9,A,6/18/2019
10024,Manhattan,30540,398.9122135,high income,THE COTTAGE,AMSTERDAM AVENUE,Chinese,13,A,6/13/2019
10024,Manhattan,30540,398.9122135,high income,LUCCIOLA,AMSTERDAM AVENUE,Italian,23,B,6/19/2019
10024,Manhattan,30540,398.9122135,high income,RADIO AMSTERDAM,AMSTERDAM AVENUE,American,9,A,6/20/2019
10024,Manhattan,30540,398.9122135,high income,VIN SUR VINGT,WEST   84 STREET,French,5,A,6/27/2019
10024,Manhattan,30540,398.9122135,high income,LUCCIOLA,AMSTERDAM AVENUE,Italian,23,B,6/19/2019
10024,Manhattan,30540,398.9122135,high income,HAN DYNASTY,WEST   85 STREET,Chinese,12,A,6/20/2019
10024,Manhattan,30540,398.9122135,high income,FLOR DE MAYO,AMSTERDAM AVENUE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",12,A,6/13/2019
10024,Manhattan,30540,398.9122135,high income,COLUMBUS AVE DELI & CAFE,COLUMBUS AVENUE,Delicatessen,13,A,6/21/2019
10044,Manhattan,4360,101.2800459,medium income,SUBWAY,MAIN STREET,Sandwiches,13,A,12/13/2019
10044,Manhattan,4360,101.2800459,medium income,SUBWAY,MAIN STREET,Sandwiches,13,A,12/13/2019
10044,Manhattan,4360,101.2800459,medium income,SUBWAY,MAIN STREET,Sandwiches,13,A,12/13/2019
10044,Manhattan,4360,101.2800459,medium income,CHINA ONE,MAIN STREET,Chinese,5,A,3/22/2019
10044,Manhattan,4360,101.2800459,medium income,STARBUCKS,MAIN STREET,Caf̩/Coffee/Tea,2,A,3/22/2019
10044,Manhattan,4360,101.2800459,medium income,CHONGQING HOT POT,MAIN STREET,Chinese,12,A,10/4/2019
10044,Manhattan,4360,101.2800459,medium income,NISI,MAIN STREET,American,13,A,9/16/2019
10044,Manhattan,4360,101.2800459,medium income,PICCOLA TRATTORIA,MAIN STREET,Pizza/Italian,6,A,9/16/2019
10044,Manhattan,4360,101.2800459,medium income,PICCOLA TRATTORIA,MAIN STREET,Pizza/Italian,6,A,9/16/2019
10044,Manhattan,4360,101.2800459,medium income,NISI,MAIN STREET,American,13,A,9/16/2019
10044,Manhattan,4360,101.2800459,medium income,NISI,MAIN STREET,American,13,A,9/16/2019
10044,Manhattan,4360,101.2800459,medium income,CHONGQING HOT POT,MAIN STREET,Chinese,12,A,10/4/2019
10044,Manhattan,4360,101.2800459,medium income,PICCOLA TRATTORIA,MAIN STREET,Pizza/Italian,6,A,9/16/2019
10044,Manhattan,4360,101.2800459,medium income,FUJI EAST,MAIN STREET,Japanese,13,A,5/8/2019
10044,Manhattan,4360,101.2800459,medium income,FUJI EAST,MAIN STREET,Japanese,13,A,5/8/2019
10044,Manhattan,4360,101.2800459,medium income,FUJI EAST,MAIN STREET,Japanese,13,A,5/8/2019
10044,Manhattan,4360,101.2800459,medium income,THE CAFE,WEST LOOP ROAD,Caf̩/Coffee/Tea,10,A,6/17/2019
10044,Manhattan,4360,101.2800459,medium income,SUBWAY,MAIN STREET,Sandwiches,7,A,6/18/2019
10044,Manhattan,4360,101.2800459,medium income,SUBWAY,MAIN STREET,Sandwiches,7,A,6/18/2019
11375,Queens,35810,99.45110304,medium income,MARTHA'S COUNTRY BAKERY,AUSTIN STREET,Bakery,11,A,12/26/2019
11375,Queens,35810,99.45110304,medium income,MUNCH,AUSTIN ST,Hamburgers,58,C,1/15/2020
11375,Queens,35810,99.45110304,medium income,TACO KING,108 STREET,Tex-Mex,12,A,12/26/2019
11375,Queens,35810,99.45110304,medium income,DIRTY PIERRES BISTRO,STATION SQUARE,French,13,A,1/22/2020
11375,Queens,35810,99.45110304,medium income,FOREST HILLS INDIAN CUISINE,YELLOWSTONE BLVD,Indian,11,A,12/26/2019
11375,Queens,35810,99.45110304,medium income,MUNCH,AUSTIN ST,Hamburgers,58,C,1/15/2020
11375,Queens,35810,99.45110304,medium income,DESERT RAIN LOUNGE,METROPOLITAN AVE,American,12,A,1/22/2020
11375,Queens,35810,99.45110304,medium income,TACO KING,108 STREET,Tex-Mex,12,A,12/26/2019
11375,Queens,35810,99.45110304,medium income,MARTHA'S COUNTRY BAKERY,AUSTIN STREET,Bakery,11,A,12/26/2019
11375,Queens,35810,99.45110304,medium income,MUNCH,AUSTIN ST,Hamburgers,58,C,1/15/2020
11375,Queens,35810,99.45110304,medium income,MUNCH,AUSTIN ST,Hamburgers,58,C,1/15/2020
11375,Queens,35810,99.45110304,medium income,MITO ASIAN FUSION,108TH ST,Japanese,13,A,1/22/2020
11375,Queens,35810,99.45110304,medium income,FOREST HILLS INDIAN CUISINE,YELLOWSTONE BLVD,Indian,11,A,12/26/2019
11375,Queens,35810,99.45110304,medium income,DUNKIN',METROPOLITAN AVENUE,Donuts,3,A,1/13/2020
11375,Queens,35810,99.45110304,medium income,WING WAH RESTAURANT,METROPOLITAN AVENUE,Chinese,13,A,1/16/2020
11375,Queens,35810,99.45110304,medium income,ROVE,AUSTIN ST,American,7,A,1/22/2020
11375,Queens,35810,99.45110304,medium income,MUNCH,AUSTIN ST,Hamburgers,58,C,1/15/2020
11375,Queens,35810,99.45110304,medium income,WING WAH RESTAURANT,METROPOLITAN AVENUE,Chinese,13,A,1/16/2020
11375,Queens,35810,99.45110304,medium income,MUNCH,AUSTIN ST,Hamburgers,58,C,1/15/2020
11375,Queens,35810,99.45110304,medium income,MUNCH,AUSTIN ST,Hamburgers,58,C,1/15/2020
11375,Queens,35810,99.45110304,medium income,REDWOOD DELI,QUEENS BLVD,Delicatessen,13,A,12/27/2019
11375,Queens,35810,99.45110304,medium income,REDWOOD DELI,QUEENS BLVD,Delicatessen,13,A,12/27/2019
11375,Queens,35810,99.45110304,medium income,SUSHI AKIO,YELLOWSTONE BOULEVARD,Japanese,11,A,1/14/2020
11375,Queens,35810,99.45110304,medium income,DESERT RAIN LOUNGE,METROPOLITAN AVE,American,12,A,1/22/2020
11375,Queens,35810,99.45110304,medium income,SUSHI AKIO,YELLOWSTONE BOULEVARD,Japanese,11,A,1/14/2020
11375,Queens,35810,99.45110304,medium income,MANOR OKTOBERFEST FOREST HILLS,YELLOWSTONE BOULEVARD,German,13,A,12/31/2019
11375,Queens,35810,99.45110304,medium income,MITO ASIAN FUSION,108TH ST,Japanese,13,A,1/22/2020
11375,Queens,35810,99.45110304,medium income,REDWOOD DELI,QUEENS BLVD,Delicatessen,13,A,12/27/2019
11375,Queens,35810,99.45110304,medium income,WING WAH RESTAURANT,METROPOLITAN AVENUE,Chinese,13,A,1/16/2020
11375,Queens,35810,99.45110304,medium income,MUNCH,AUSTIN ST,Hamburgers,58,C,1/15/2020
11375,Queens,35810,99.45110304,medium income,MANOR OKTOBERFEST FOREST HILLS,YELLOWSTONE BOULEVARD,German,13,A,12/31/2019
11375,Queens,35810,99.45110304,medium income,DIRTY PIERRES BISTRO,STATION SQUARE,French,13,A,1/22/2020
11375,Queens,35810,99.45110304,medium income,COBBLESTONE PUB,QUEENS BOULEVARD,American,3,A,1/16/2020
11375,Queens,35810,99.45110304,medium income,ROVE,AUSTIN ST,American,7,A,1/22/2020
11375,Queens,35810,99.45110304,medium income,MANOR OKTOBERFEST FOREST HILLS,YELLOWSTONE BOULEVARD,German,13,A,12/31/2019
11375,Queens,35810,99.45110304,medium income,REDWOOD DELI,QUEENS BLVD,Delicatessen,13,A,12/27/2019
11375,Queens,35810,99.45110304,medium income,SUSHI AKIO,YELLOWSTONE BOULEVARD,Japanese,11,A,1/14/2020
11375,Queens,35810,99.45110304,medium income,MITO ASIAN FUSION,108TH ST,Japanese,13,A,1/22/2020
11375,Queens,35810,99.45110304,medium income,ALBERTO'S,METROPOLITAN AVENUE,Italian,12,A,1/25/2020
11375,Queens,35810,99.45110304,medium income,ALBERTO'S,METROPOLITAN AVENUE,Italian,12,A,1/25/2020
11375,Queens,35810,99.45110304,medium income,DUE FRATELLI,QUEENS BLVD,Pizza,13,A,2/5/2020
11375,Queens,35810,99.45110304,medium income,D'ANGELO'S PIZZA,QUEENS BOULEVARD,Pizza/Italian,13,A,1/29/2020
11375,Queens,35810,99.45110304,medium income,FOREST HILLS DINER,AUSTIN STREET,American,12,A,1/29/2020
11375,Queens,35810,99.45110304,medium income,FAY DA BAKERY,QUEENS BOULEVARD,Bakery,10,A,2/5/2020
11375,Queens,35810,99.45110304,medium income,FOREST HILLS BAGELS,QUEENS BOULEVARD,American,9,A,2/13/2020
11375,Queens,35810,99.45110304,medium income,TROYKA/DA MIKELLE PALACE/MIKELLE CORNER/SUSHI & STEAK HOUSE,QUEENS BOULEVARD,Jewish/Kosher,20,Z,1/29/2020
11375,Queens,35810,99.45110304,medium income,GUANTANAMERA,QUEENS BLVD,Spanish,9,A,2/5/2020
11375,Queens,35810,99.45110304,medium income,FOREST HILLS DINER,AUSTIN STREET,American,12,A,1/29/2020
11375,Queens,35810,99.45110304,medium income,SUSHI TIME,AUSTIN STREET,Japanese,12,A,2/18/2020
11375,Queens,35810,99.45110304,medium income,FOREST HILLS BAGELS,QUEENS BOULEVARD,American,9,A,2/13/2020
11375,Queens,35810,99.45110304,medium income,D'ANGELO'S PIZZA,QUEENS BOULEVARD,Pizza/Italian,13,A,1/29/2020
11375,Queens,35810,99.45110304,medium income,BONELLE PASTRY SHOP,ASCAN AVENUE,Bakery,11,A,2/4/2020
11375,Queens,35810,99.45110304,medium income,BEIJING DUMPLING HOUSE OF FOREST HILLS,QUEENS BLVD,Chinese,12,A,2/11/2020
11375,Queens,35810,99.45110304,medium income,TROYKA/DA MIKELLE PALACE/MIKELLE CORNER/SUSHI & STEAK HOUSE,QUEENS BOULEVARD,Jewish/Kosher,20,Z,1/29/2020
11375,Queens,35810,99.45110304,medium income,RED MANGO,QUEENS BOULEVARD,"Ice Cream, Gelato, Yogurt, Ices",12,A,2/4/2020
11375,Queens,35810,99.45110304,medium income,RED MANGO,QUEENS BOULEVARD,"Ice Cream, Gelato, Yogurt, Ices",12,A,2/4/2020
11375,Queens,35810,99.45110304,medium income,BEIJING DUMPLING HOUSE OF FOREST HILLS,QUEENS BLVD,Chinese,12,A,2/11/2020
11375,Queens,35810,99.45110304,medium income,NADEZHDA,108TH ST,Mediterranean,9,A,2/4/2020
11375,Queens,35810,99.45110304,medium income,FOREST HILLS DINER,AUSTIN STREET,American,12,A,1/29/2020
11375,Queens,35810,99.45110304,medium income,BONELLE PASTRY SHOP,ASCAN AVENUE,Bakery,11,A,2/4/2020
11375,Queens,35810,99.45110304,medium income,XHale,AUSTIN ST,Other,10,A,2/4/2020
11375,Queens,35810,99.45110304,medium income,RIPE JUICE BAR & GRILL,AUSTIN STREET,American,12,A,2/5/2020
11375,Queens,35810,99.45110304,medium income,NADEZHDA,108TH ST,Mediterranean,9,A,2/4/2020
11375,Queens,35810,99.45110304,medium income,NADEZHDA,108TH ST,Mediterranean,9,A,2/4/2020
11375,Queens,35810,99.45110304,medium income,RED MANGO,QUEENS BOULEVARD,"Ice Cream, Gelato, Yogurt, Ices",12,A,2/4/2020
11375,Queens,35810,99.45110304,medium income,COMPADRES 77 MEXICAN RESTAURANT,QUEENS BLVD,Mexican,13,A,2/8/2020
11375,Queens,35810,99.45110304,medium income,FAN SHUN CHINESE RESTAURANT,108TH ST,Chinese,5,A,2/4/2020
11375,Queens,35810,99.45110304,medium income,COMPADRES 77 MEXICAN RESTAURANT,QUEENS BLVD,Mexican,13,A,2/8/2020
11375,Queens,35810,99.45110304,medium income,RED MANGO,QUEENS BOULEVARD,"Ice Cream, Gelato, Yogurt, Ices",12,A,2/4/2020
11375,Queens,35810,99.45110304,medium income,TROYKA/DA MIKELLE PALACE/MIKELLE CORNER/SUSHI & STEAK HOUSE,QUEENS BOULEVARD,Jewish/Kosher,20,Z,1/29/2020
11375,Queens,35810,99.45110304,medium income,TROYKA/DA MIKELLE PALACE/MIKELLE CORNER/SUSHI & STEAK HOUSE,QUEENS BOULEVARD,Jewish/Kosher,20,Z,1/29/2020
11375,Queens,35810,99.45110304,medium income,BILLIARD COMPANY,AUSTIN STREET,American,9,A,2/11/2020
11375,Queens,35810,99.45110304,medium income,DUE FRATELLI,QUEENS BLVD,Pizza,13,A,2/5/2020
11375,Queens,35810,99.45110304,medium income,ALBERTO'S,METROPOLITAN AVENUE,Italian,12,A,1/25/2020
11375,Queens,35810,99.45110304,medium income,FAY DA BAKERY,QUEENS BOULEVARD,Bakery,10,A,2/5/2020
11375,Queens,35810,99.45110304,medium income,BILLIARD COMPANY,AUSTIN STREET,American,9,A,2/11/2020
11375,Queens,35810,99.45110304,medium income,DEASURA,METROPOLITAN AVENUE,Middle Eastern,10,A,2/11/2020
11375,Queens,35810,99.45110304,medium income,RIPE JUICE BAR & GRILL,AUSTIN STREET,American,12,A,2/5/2020
11375,Queens,35810,99.45110304,medium income,FAN SHUN CHINESE RESTAURANT,108TH ST,Chinese,5,A,2/4/2020
11375,Queens,35810,99.45110304,medium income,DUE FRATELLI,QUEENS BLVD,Pizza,13,A,2/5/2020
11375,Queens,35810,99.45110304,medium income,RIPE JUICE BAR & GRILL,AUSTIN STREET,American,12,A,2/5/2020
11375,Queens,35810,99.45110304,medium income,GUANTANAMERA,QUEENS BLVD,Spanish,9,A,2/5/2020
11375,Queens,35810,99.45110304,medium income,BONELLE PASTRY SHOP,ASCAN AVENUE,Bakery,11,A,2/4/2020
11375,Queens,35810,99.45110304,medium income,HANG SHING KITCHEN,METROPOLITAN AVENUE,Chinese,9,A,3/5/2020
11375,Queens,35810,99.45110304,medium income,NICK'S BISTRO,METROPOLITAN AVENUE,Greek,11,A,2/19/2020
11375,Queens,35810,99.45110304,medium income,HANG SHING KITCHEN,METROPOLITAN AVENUE,Chinese,9,A,3/5/2020
11375,Queens,35810,99.45110304,medium income,LA DOLCE ITALIA BAKERY,METROPOLITAN AVENUE,Bakery,11,A,3/5/2020
11375,Queens,35810,99.45110304,medium income,HANG SHING KITCHEN,METROPOLITAN AVENUE,Chinese,9,A,3/5/2020
11375,Queens,35810,99.45110304,medium income,RED HOUSE KITCHEN,YELLOWSTONE BOULEVARD,Chinese,4,A,3/5/2020
11375,Queens,35810,99.45110304,medium income,STARBUCKS,QUEENS BOULEVARD,Caf̩/Coffee/Tea,13,A,2/18/2020
11375,Queens,35810,99.45110304,medium income,HANG SHING KITCHEN,METROPOLITAN AVENUE,Chinese,9,A,3/5/2020
11375,Queens,35810,99.45110304,medium income,MOCA ASIAN BISTRO,70 ROAD,Asian,30,Z,3/5/2020
11375,Queens,35810,99.45110304,medium income,STARBUCKS,QUEENS BOULEVARD,Caf̩/Coffee/Tea,13,A,2/18/2020
11375,Queens,35810,99.45110304,medium income,LA DOLCE ITALIA BAKERY,METROPOLITAN AVENUE,Bakery,11,A,3/5/2020
11375,Queens,35810,99.45110304,medium income,DUNKIN',QUEENS BOULEVARD,Donuts,5,A,3/5/2020
11375,Queens,35810,99.45110304,medium income,LA BOULANGERIE,72 ROAD,Bakery,7,A,3/4/2020
11375,Queens,35810,99.45110304,medium income,RED PIPE CAFE,AUSTIN ST,Caf̩/Coffee/Tea,13,A,3/4/2020
11375,Queens,35810,99.45110304,medium income,SUBWAY,71 AVENUE,Sandwiches,13,A,3/5/2020
11375,Queens,35810,99.45110304,medium income,RED PIPE CAFE,AUSTIN ST,Caf̩/Coffee/Tea,13,A,3/4/2020
11375,Queens,35810,99.45110304,medium income,SUSHI TIME,AUSTIN STREET,Japanese,12,A,2/18/2020
11375,Queens,35810,99.45110304,medium income,MOCA ASIAN BISTRO,70 ROAD,Asian,30,Z,3/5/2020
11375,Queens,35810,99.45110304,medium income,MOCA ASIAN BISTRO,70 ROAD,Asian,30,Z,3/5/2020
11375,Queens,35810,99.45110304,medium income,MEMORIES OF SHANGHAI,AUSTIN STREET,Chinese/Cuban,12,A,2/24/2020
11375,Queens,35810,99.45110304,medium income,MEMORIES OF SHANGHAI,AUSTIN STREET,Chinese/Cuban,12,A,2/24/2020
11375,Queens,35810,99.45110304,medium income,SUBWAY,71 AVENUE,Sandwiches,13,A,3/5/2020
11375,Queens,35810,99.45110304,medium income,SUBWAY,71 AVENUE,Sandwiches,13,A,3/5/2020
11375,Queens,35810,99.45110304,medium income,KISSFISH,AUSTIN ST,Japanese,5,A,3/5/2020
11375,Queens,35810,99.45110304,medium income,REEF,72 AVENUE,Mediterranean,13,A,2/18/2020
