name,Borough,zip_code,STREET,income level,LATITUDE,LONGITUDE
JUANITO RESTAURANT,Bronx,10454,EAST  138 STREET,low income,40.806692,-73.917976
JUANITO RESTAURANT,Bronx,10454,EAST  138 STREET,low income,40.806692,-73.917976
JUANITO RESTAURANT,Bronx,10454,EAST  138 STREET,low income,40.806692,-73.917976
JUICE BAR NYC,Manhattan,10075,3 AVENUE,high income,40.773357,-73.95620799999999
JUICE BAR PLUS,Manhattan,10017,3 AVENUE,high income,40.752955,-73.973196
JUICE GENERATION,Manhattan,10023,WEST   72 STREET,high income,40.778739,-73.980862
JUICE GENERATION,Manhattan,10024,BROADWAY,high income,40.786496,-73.97831
JUICE GENERATION,Manhattan,10065,LEXINGTON AVENUE,high income,40.76543,-73.966142
JUICE GENERATION,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
JUICE GENERATION,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
JUICE GENERATION,Manhattan,10028,3 AVENUE,high income,40.776629,-73.953914
JUICE GENERATION,Manhattan,10028,3 AVENUE,high income,40.776629,-73.953914
JUICE ISLAND,Manhattan,10065,3 AVENUE,high income,40.764584,-73.963013
JUICE PRESS @ EQUINOX,Manhattan,10007,MURRAY STREET,high income,40.714779,-74.011128
JUICE PRESS @ EQUINOX,Manhattan,10007,MURRAY STREET,high income,40.714779,-74.011128
JUICE PRESS @ EQUINOX,Manhattan,10021,2 AVENUE,high income,40.768823,-73.960257
JUICE PRESS @ EQUINOX,Manhattan,10021,2 AVENUE,high income,40.768823,-73.960257
JUICE PRESS @EQUINOX,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
JUICE PRESS @EQUINOX,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
JUICE VITALITY,Manhattan,10009,1 AVENUE,medium income,40.72775,-73.980396
JUICE VITALITY,Manhattan,10009,1 AVENUE,medium income,40.72775,-73.980396
JUICEADE,Bronx,10459,SOUTHERN BOULEVARD,low income,40.821705,-73.891837
JUICEADE,Bronx,10459,SOUTHERN BOULEVARD,low income,40.821705,-73.891837
JUICY CUBE,Manhattan,10023,WEST   72 STREET,high income,40.778739,-73.980862
JUICY CUBE,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
JUICY LUCY,Manhattan,10009,AVENUE A,medium income,40.72598,-73.983506
JUICY SPOT,Manhattan,10013,PELL STREET,high income,40.714967,-73.997764
JUKAI,Manhattan,10022,EAST   53 STREET,high income,40.757569000000004,-73.96985500000001
JUKU,Manhattan,10013,MULBERRY STREET,high income,40.717034999999996,-73.99863
JULIA TEA & DIM SUM HOUSE,Manhattan,10013,MOTT STREET,high income,40.71675,-73.997803
JUMBO KITCHEN,Bronx,10460,SOUTHERN BOULEVARD,low income,40.842732,-73.885846
JUMBO KITCHEN,Bronx,10460,SOUTHERN BOULEVARD,low income,40.842732,-73.885846
JUNG SIK,Manhattan,10013,HARRISON STREET,high income,40.718543,-74.009609
JUNG SIK,Manhattan,10013,HARRISON STREET,high income,40.718543,-74.009609
JUNZI KITCHEN,Manhattan,10013,VANDAM STREET,high income,40.726451000000004,-74.00702199999999
JUPIOCA,Manhattan,10007,CHURCH STREET,high income,40.713718,-74.00880500000001
JUPIOCA,Manhattan,10075,YORK AVENUE,high income,40.771319,-73.950424
JUPIOCA,Manhattan,10075,YORK AVENUE,high income,40.771319,-73.950424
JUQUILA KITCHEN AND BAR,Queens,11101,29 STREET,medium income,40.744622,-73.934502
JUQUILA KITCHEN AND BAR,Queens,11101,29 STREET,medium income,40.744622,-73.934502
JUST SALAD,Manhattan,10021,1 AVENUE,high income,40.768823,-73.960257
JUST SALAD,Manhattan,10013,HUDSON ST,high income,40.721302,-74.008227
JUST SALAD,Manhattan,10028,THIRD AVENUE,high income,40.777432,-73.954926
JUST SALAD,Manhattan,10013,HUDSON ST,high income,40.721302,-74.008227
JUST SALAD,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
JUST SALAD,Manhattan,10023,BROADWAY,high income,40.775494,-73.982327
JUST SALAD,Manhattan,10017,3 AVENUE,high income,40.752955,-73.973196
JUST SALAD,Manhattan,10013,HUDSON ST,high income,40.721302,-74.008227
JUST SALAD,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
JUST SALAD,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
JUST SALAD,Manhattan,10022,PARK AVENUE,high income,40.759754,-73.972397
JUST SALAD,Manhattan,10028,THIRD AVENUE,high income,40.777432,-73.954926
JUSTINE RESTAURANT,Bronx,10452,EAST  167 STREET,low income,40.836752000000004,-73.925823
JUSTINE RESTAURANT,Bronx,10452,EAST  167 STREET,low income,40.836752000000004,-73.925823
K.B. GRAND DELI,Queens,11101,GREENPOINT AVENUE,medium income,40.737665,-73.93023199999999
KABAB BITES,Manhattan,10013,BROOME STREET,high income,40.722309,-74.000381
KABUL KABAB HOUSE,Queens,11355,MAIN STREET,low income,40.749338,-73.82565799999999
KAFANA,Manhattan,10009,AVENUE C,medium income,40.725803000000006,-73.977512
KAFFE 1668,Manhattan,10007,GREENWICH STREET,high income,40.715553,-74.011021
KAFFE 1668,Manhattan,10007,GREENWICH STREET,high income,40.715553,-74.011021
KAFFE 1668,Manhattan,10013,GREENWICH STREET,high income,40.722146,-74.009955
KAFFE 1668,Manhattan,10013,GREENWICH STREET,high income,40.722146,-74.009955
KAFFE 1668,Manhattan,10013,GREENWICH STREET,high income,40.722146,-74.009955
KAFFE 1668,Manhattan,10007,GREENWICH STREET,high income,40.715553,-74.011021
KAM HING BAKERY,Manhattan,10013,BAYARD STREET,high income,40.715497,-73.998368
KAM HING CAFE,Manhattan,10013,BAXTER STREET,high income,40.717393,-73.999702
KAM HING CAFE,Manhattan,10013,BAXTER STREET,high income,40.717393,-73.999702
KAM TUNG RESTAURANT,Queens,11694,BEACH  116 STREET,medium income,40.581446,-73.83815899999999
KAMI SUSHI/YUMMY THAI,Brooklyn,11238,FLATBUSH AVE,medium income,40.676485,-73.971903
KAN WAH CHINESE RESTAURANT,Queens,11355,MAIN ST,low income,40.749338,-73.82565799999999
KAN WAH CHINESE RESTAURANT,Queens,11355,MAIN ST,low income,40.749338,-73.82565799999999
KANA TAPAS BAR & RESTAURANT,Manhattan,10013,SPRING STREET,high income,40.726064,-74.008138
KANG TONG BBQ,Queens,11355,41 AVENUE,low income,40.750316999999995,-73.813903
KAORU RESTAURANT,Manhattan,10017,EAST   46 STREET,high income,40.753863,-73.97451
KARAOKE DUET 48,Manhattan,10017,EAST   48 STREET,high income,40.754439,-73.972138
KARIZMA LOUNGE,Manhattan,10022,EAST   51 STREET,high income,40.756584000000004,-73.970626
KASBAH BBQ & GRILL,Manhattan,10024,WEST   85 STREET,high income,40.787525,-73.976761
KATI SHOP,Manhattan,10022,EAST   55 STREET,high income,40.759081,-73.968795
KATSUHAMA 47,Manhattan,10017,EAST   47 STREET,high income,40.75475,-73.974053
KATSUNO,Queens,11375,METROPOLITAN AVENUE,medium income,40.7093,-73.842977
KAVASUTRA,Manhattan,10009,EAST   10 STREET,medium income,40.725456,-73.97645899999999
KAVASUTRA,Manhattan,10009,EAST   10 STREET,medium income,40.725456,-73.97645899999999
KAVASUTRA,Manhattan,10009,EAST   10 STREET,medium income,40.725456,-73.97645899999999
KAYLAH'S HUT,Bronx,10455,PROSPECT AVENUE,low income,40.817326,-73.902541
KAZUZA,Manhattan,10009,AVENUE A,medium income,40.72598,-73.983506
KBBQ,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
KBBQ,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
KBBQ,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
KE LAI LE ASIAN CUISINE,Brooklyn,11238,WASHINGTON AVENUE,medium income,40.675537,-73.963527
KE LAI LE ASIAN CUISINE,Brooklyn,11238,WASHINGTON AVENUE,medium income,40.675537,-73.963527
KE ZHANG,Queens,11355,KISSENA BOULEVARD,low income,40.745636,-73.813665
KE ZHANG,Queens,11355,KISSENA BOULEVARD,low income,40.745636,-73.813665
KEATS RESTAURANT,Manhattan,10017,2 AVENUE,high income,40.752955,-73.973196
KEATS RESTAURANT,Manhattan,10017,2 AVENUE,high income,40.752955,-73.973196
KEE WANG RESTAURANT,Bronx,10457,VALENTINE AVENUE,low income,40.852482,-73.899968
KEFI GREEK CUISINE,Manhattan,10024,WEST   79 STREET,high income,40.783974,-73.979511
KEFI GREEK CUISINE,Manhattan,10024,WEST   79 STREET,high income,40.783974,-73.979511
KEILLY CHINESE FOOD,Queens,11357,UTOPIA PKWY,medium income,40.789864,-73.794157
KEKI MODERN CAKES,Manhattan,10013,MOTT STREET,high income,40.71675,-73.997803
KELLY'S,Manhattan,10009,AVENUE A,medium income,40.72598,-73.983506
KELLYS PUB,Queens,11355,41ST AVE,low income,40.758322,-73.830565
KENNDY FRIED CHICKEN,Bronx,10454,WILLIS AVENUE,low income,40.809033,-73.922872
KENNEDY CHICKEN &SANDWICHES,Bronx,10452,EAST  167 STREET,low income,40.836752000000004,-73.925823
KENNEDY CHICKEN &SANDWICHES,Bronx,10452,EAST  167 STREET,low income,40.836752000000004,-73.925823
KENNEDY CHICKEN AND PIZZA,Bronx,10459,INTERVALE AVENUE,low income,40.823847,-73.896712
KENNEDY FRIED CHICKEN,Bronx,10452,OGDEN AVENUE,low income,40.836870000000005,-73.927164
KENNEDY FRIED CHICKEN,Bronx,10456,WEBSTER AVENUE,low income,40.834963,-73.908417
KENNEDY FRIED CHICKEN,Bronx,10453,UNIVERSITY AVENUE,low income,40.849294,-73.917666
KENNEDY FRIED CHICKEN,Bronx,10455,LEGGETT AVENUE,low income,40.813541,-73.899294
KENNEDY FRIED CHICKEN,Bronx,10457,CROTONA AVENUE,low income,40.846146000000005,-73.890477
KENNEDY FRIED CHICKEN,Bronx,10452,EAST MOUNT EDEN AVENUE,low income,40.843512,-73.9133
KENNEDY FRIED CHICKEN,Bronx,10454,EAST  138 STREET,low income,40.806692,-73.917976
KENNEDY FRIED CHICKEN,Bronx,10453,GRAND CONCOURSE,low income,40.849995,-73.905833
KENNEDY FRIED CHICKEN,Bronx,10474,HUNTS POINT AVENUE,low income,40.81527,-73.88662099999999
KENNEDY FRIED CHICKEN,Bronx,10453,JEROME AVENUE,low income,40.849947,-73.910666
KENNEDY FRIED CHICKEN,Bronx,10453,EAST BURNSIDE AVENUE,low income,40.853282,-73.90574000000001
KENNEDY FRIED CHICKEN,Bronx,10454,EAST  138 STREET,low income,40.806692,-73.917976
KENNEDY FRIED CHICKEN,Bronx,10456,EAST  169 STREET,low income,40.83382,-73.90806500000001
KENNEDY FRIED CHICKEN,Bronx,10456,EAST  169 STREET,low income,40.83382,-73.90806500000001
KENNEDY FRIED CHICKEN,Bronx,10460,ARCHER STREET,low income,40.837621,-73.864729
KENNEDY FRIED CHICKEN,Bronx,10456,EAST  170 STREET,low income,40.835473,-73.904853
KENNEDY FRIED CHICKEN,Bronx,10453,EAST BURNSIDE AVENUE,low income,40.853282,-73.90574000000001
KENNEDY FRIED CHICKEN,Bronx,10456,MORRIS AVENUE,low income,40.831783,-73.915313
KENNEDY FRIED CHICKEN,Bronx,10454,EAST  138 STREET,low income,40.806692,-73.917976
KENNEDY FRIED CHICKEN,Bronx,10452,FEATHERBED LANE,low income,40.846092,-73.91787
KENNEDY FRIED CHICKEN,Bronx,10453,UNIVERSITY AVENUE,low income,40.849294,-73.917666
KENNEDY FRIED CHICKEN,Bronx,10457,CROTONA AVENUE,low income,40.846146000000005,-73.890477
KENNEDY FRIED CHICKEN,Bronx,10453,JEROME AVENUE,low income,40.849947,-73.910666
KENNEDY FRIED CHICKEN,Bronx,10453,UNIVERSITY AVENUE,low income,40.849294,-73.917666
KENNEDY FRIED CHICKEN,Bronx,10456,EAST  170 STREET,low income,40.835473,-73.904853
KENNEDY FRIED CHICKEN,Bronx,10452,OGDEN AVENUE,low income,40.836870000000005,-73.927164
KENNEDY FRIED CHICKEN,Bronx,10460,EAST TREMONT AVENUE,low income,40.839602,-73.872919
KENNEDY FRIED CHICKEN,Bronx,10455,WESTCHESTER AVENUE,low income,40.81609,-73.90932099999999
KENNEDY FRIED CHICKEN,Bronx,10457,EAST  174 STREET,low income,40.844038,-73.903122
KENNEDY FRIED CHICKEN,Bronx,10460,EAST TREMONT AVENUE,low income,40.839602,-73.872919
KENNEDY FRIED CHICKEN,Bronx,10453,JEROME AVENUE,low income,40.849947,-73.910666
KENNEDY FRIED CHICKEN,Bronx,10456,EAST  169 STREET,low income,40.83382,-73.90806500000001
KENNEDY FRIED CHICKEN,Bronx,10453,GRAND CONCOURSE,low income,40.849995,-73.905833
KENNEDY FRIED CHICKEN,Bronx,10452,OGDEN AVENUE,low income,40.836870000000005,-73.927164
KENNEDY FRIED CHICKEN,Bronx,10454,EAST  138 STREET,low income,40.806692,-73.917976
KENNEDY FRIED CHICKEN,Bronx,10453,JEROME AVENUE,low income,40.849947,-73.910666
KENNEDY FRIED CHICKEN,Bronx,10457,EAST TREMONT AVENUE,low income,40.846682,-73.89686999999999
KENNEDY FRIED CHICKEN,Bronx,10456,EAST  169 STREET,low income,40.83382,-73.90806500000001
KENNEDY FRIED CHICKEN,Bronx,10456,EAST  169 STREET,low income,40.83382,-73.90806500000001
KENNEDY FRIED CHICKEN,Bronx,10455,EAST  152 STREET,low income,40.815697,-73.907418
KENNEDY FRIED CHICKEN,Bronx,10453,GRAND CONCOURSE,low income,40.849995,-73.905833
KENNEDY FRIED CHICKEN & PIZZA,Bronx,10456,EAST  167 STREET,low income,40.830596,-73.91076
KENNEDY FRIED CHICKEN & PIZZA,Bronx,10457,EAST TREMONT AVENUE,low income,40.846682,-73.89686999999999
KENNEDY FRIED CHICKEN & PIZZA,Bronx,10459,PROSPECT AVENUE,low income,40.827936,-73.898504
KENNEDY FRIED CHICKEN & PIZZA,Bronx,10456,EAST  165 STREET,low income,40.828298,-73.913128
KENNEDY FRIED CHICKEN & PIZZERIA,Bronx,10459,LONGWOOD AVENUE,low income,40.817128000000004,-73.89805799999999
KENNEDY FRIED CHICKEN & PIZZERIA,Bronx,10459,LONGWOOD AVENUE,low income,40.817128000000004,-73.89805799999999
KENNEDY FRIED CHICKEN & PIZZERIA,Bronx,10459,LONGWOOD AVENUE,low income,40.817128000000004,-73.89805799999999
KENNEDY'S CHICKEN & SANDWICHES,Bronx,10459,SOUTHERN BOULEVARD,low income,40.821705,-73.891837
KENNEDY'S CHICKEN & SANDWICHES,Bronx,10459,SOUTHERN BOULEVARD,low income,40.821705,-73.891837
KENNEDY'S CHICKEN & SANDWICHS,Bronx,10459,EAST  163 STREET,low income,40.821142,-73.896126
KENNEDY'S FRIED CHICKEN,Bronx,10456,EAST  167 STREET,low income,40.830596,-73.91076
KENNEDY'S FRIED CHICKEN,Bronx,10456,EAST  167 STREET,low income,40.830596,-73.91076
KENNEDY'S FRIED CHICKEN,Bronx,10456,EAST  167 STREET,low income,40.830596,-73.91076
KETSIE GROCERY,Bronx,10455,E 149TH ST,low income,40.813189,-73.908342
KEUKA KAFE A WINE BAR,Queens,11375,QUEENS BOULEVARD,medium income,40.721096,-73.843078
KEUKA KAFE A WINE BAR,Queens,11375,QUEENS BOULEVARD,medium income,40.721096,-73.843078
KEVIN CAR WASH AND DELICATESSEN,Bronx,10456,THIRD AVENUE,low income,40.827825,-73.907474
KEVIN CAR WASH AND DELICATESSEN,Bronx,10456,THIRD AVENUE,low income,40.827825,-73.907474
KEY BAR,Manhattan,10009,EAST   13 STREET,medium income,40.728877000000004,-73.979025
KFC,Bronx,10455,EAST  149 STREET,low income,40.813189,-73.908342
KFC,Bronx,10455,EAST  149 STREET,low income,40.813189,-73.908342
KFC,Bronx,10455,EAST  149 STREET,low income,40.813189,-73.908342
KFC AND TACO BELL,Bronx,10457,WEBSTER AVENUE,low income,40.84915,-73.900085
KHE-YO,Manhattan,10013,DUANE STREET,high income,40.717048,-74.00886
KIDDIE CAKES,Staten Island,10309,AMBOY ROAD,medium income,40.524721,-74.21028100000001
KIKOO SUSHI,Manhattan,10009,1 AVENUE,medium income,40.72775,-73.980396
KILLMEYER'S OLD BAVARIA INN.,Staten Island,10309,ARTHUR KILL ROAD,medium income,40.539223,-74.23734300000001
KIM'S RESTAURANT,Queens,11694,ROCKAWAY BEACH BLVD,medium income,40.583729,-73.820844
KIM'S RESTAURANT,Queens,11694,ROCKAWAY BEACH BLVD,medium income,40.583729,-73.820844
KIMCHI GRILL,Brooklyn,11238,WASHINGTON AVENUE,medium income,40.675537,-73.963527
KINANM LOUNGE,Brooklyn,11238,ATLANTIC AVENUE,medium income,40.681194,-73.96578199999999
KING DAVID/MIKIHANA SUSHI,Queens,11375,QUEENS BOULEVARD,medium income,40.721096,-73.843078
KING DRAGON RESTAURANT,Bronx,10452,EAST MOUNT EDEN AVENUE,low income,40.843512,-73.9133
KING FOOD,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
KING FOOD,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
KING GRILL RESTAURANT,Bronx,10459,EAST  169 STREET,low income,40.828882,-73.896591
KING GRILL RESTAURANT,Bronx,10459,EAST  169 STREET,low income,40.828882,-73.896591
KING GRILL RESTAURANT,Bronx,10459,EAST  169 STREET,low income,40.828882,-73.896591
KING JADE GARDEN,Manhattan,10022,EAST   55 STREET,high income,40.759081,-73.968795
KING KEW GARDEN CHINESE RESTAURANT,Queens,11375,QUEENS BOULEVARD,medium income,40.721096,-73.843078
KING KEW GARDEN CHINESE RESTAURANT,Queens,11375,QUEENS BOULEVARD,medium income,40.721096,-73.843078
KING SUNSHINE #2 JERK CENTER,Bronx,10459,WESTCHESTER AVENUE,low income,40.823884,-73.893286
KING SUNSHINE #2 JERK CENTER,Bronx,10459,WESTCHESTER AVENUE,low income,40.823884,-73.893286
KING WOK KITCHEN,Queens,11375,ASCAN AVENUE,medium income,40.716311,-73.84214
KING'S CHEF,Queens,11357,CROSS ISLAND PARKWAY,medium income,40.786962,-73.807501
KING'S CHEF,Queens,11357,CROSS ISLAND PARKWAY,medium income,40.786962,-73.807501
KING'S CHEF CHINESE RESTAURANT,Bronx,10459,PROSPECT AVENUE,low income,40.827936,-73.898504
KINGS CARRIAGE HOUSE,Manhattan,10028,EAST   82 STREET,high income,40.776367,-73.95618499999999
KINGS CHEF,Bronx,10457,WEBSTER AVENUE,low income,40.84915,-73.900085
KINGS CHEF,Bronx,10457,WEBSTER AVENUE,low income,40.84915,-73.900085
KINI,Queens,11101,35TH AVE,medium income,40.755356,-73.922905
KINI,Queens,11101,35TH AVE,medium income,40.755356,-73.922905
KINI,Queens,11101,35TH AVE,medium income,40.755356,-73.922905
KIRKLAND & ELLIS CAFE,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
KIRKLAND & ELLIS CONFERENCE ROOMS,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
KIRSH BAKERY AND KITCHEN,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
KISS MY SLICE PIZZA,Manhattan,10022,EAST   57 STREET,high income,40.759177,-73.965909
KISSENA CAFE,Queens,11355,KISSENA BOULEVARD,low income,40.745636,-73.813665
KISSENA CAFE,Queens,11355,KISSENA BOULEVARD,low income,40.745636,-73.813665
KISSENA CAFE,Queens,11355,KISSENA BOULEVARD,low income,40.745636,-73.813665
KISSFISH,Queens,11375,AUSTIN ST,medium income,40.716838,-73.8377
KISSFISH,Queens,11375,AUSTIN ST,medium income,40.716838,-73.8377
KITARO,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
KITARO,Manhattan,10024,AMSTERDAM AVENUE,high income,40.785662,-73.97641999999999
KITCHEN GRILL,Brooklyn,11238,FULTON STREET,medium income,40.683412,-73.966072
KITTEN CAFE,Brooklyn,11238,FRANKLIN AVENUE,medium income,40.680217,-73.955381
KITTEN CAFE,Brooklyn,11238,FRANKLIN AVENUE,medium income,40.680217,-73.955381
KMR,Manhattan,10022,MADISON AVE FL 1ST,high income,40.761061,-73.973551
KN MI DELICIA BAKERY,Bronx,10455,3 AVENUE,low income,40.815028999999996,-73.908355
KNICKERBOCKER CLUB,Manhattan,10065,EAST   62 STREET,high income,40.762617999999996,-73.963444
KNICKERBOCKER CLUB,Manhattan,10065,EAST   62 STREET,high income,40.762617999999996,-73.963444
KNIGHTS OF COLUMBUS HOUSE,Staten Island,10309,KREISCHER STREET,medium income,40.535278999999996,-74.23973199999999
KO SUSHI,Manhattan,10021,2 AVENUE,high income,40.768823,-73.960257
KO SUSHI,Manhattan,10021,2 AVENUE,high income,40.768823,-73.960257
KO SUSHI,Manhattan,10021,2 AVENUE,high income,40.768823,-73.960257
KOBE SUSHI,Manhattan,10075,YORK AVENUE,high income,40.771319,-73.950424
KOBEYAKI,Manhattan,10028,EAST   86 STREET,high income,40.778006,-73.952214
KOLKATA CHAI CAFE,Manhattan,10009,EAST    3 STREET,medium income,40.722802,-73.983453
KOME WAZA,Manhattan,10065,1 AVENUE,high income,40.764584,-73.963013
KOME WAZA,Manhattan,10065,1 AVENUE,high income,40.764584,-73.963013
KONDITORI,Brooklyn,11238,WASHINGTON AVENUE,medium income,40.675537,-73.963527
KONG SIHK TONG,Manhattan,10013,BAYARD STREET,high income,40.715497,-73.998368
KONG SIHK TONG,Manhattan,10013,BAYARD STREET,high income,40.715497,-73.998368
KOREAN EXPRESS,Manhattan,10065,LEXINGTON AVENUE,high income,40.76543,-73.966142
KOREAN EXPRESS,Manhattan,10065,LEXINGTON AVENUE,high income,40.76543,-73.966142
KRAVE CHICKEN & BURGER,Queens,11101,21ST ST,medium income,40.740406,-73.94974
KRAVE CHICKEN & BURGER,Queens,11101,21ST ST,medium income,40.740406,-73.94974
KRAVE CHICKEN & BURGER,Queens,11101,21ST ST,medium income,40.740406,-73.94974
KRYSTAL BAR & LOUNGE,Bronx,10452,UNIVERSITY AVENUE,low income,40.838824,-73.926968
KUMO SUSHI,Manhattan,10023,WEST   72 STREET,high income,40.778739,-73.980862
KUMO SUSHI,Manhattan,10023,WEST   72 STREET,high income,40.778739,-73.980862
KUNG FU LITTLE STEAMED BUNS RAMEN,Manhattan,10022,EAST   55 STREET,high income,40.759081,-73.968795
KUNG FU LITTLE STEAMED BUNS RAMEN,Manhattan,10022,EAST   55 STREET,high income,40.759081,-73.968795
KUNG FU TEA,Queens,11355,KISSENA BLVD,low income,40.745636,-73.813665
KUNG FU TEA,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
KUNG FU TEA,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
KUNG FU TEA,Queens,11375,AUSTIN STREET,medium income,40.716838,-73.8377
KUNG FU XIAO LONG BAO,Queens,11355,MAIN ST,low income,40.749338,-73.82565799999999
KUNG FU XIAO LONG BAO,Queens,11355,MAIN ST,low income,40.749338,-73.82565799999999
KUNG FU XIAO LONG BAO,Queens,11355,MAIN ST,low income,40.749338,-73.82565799999999
KURA,Manhattan,10009,ST MARKS PLACE,medium income,40.72775,-73.980396
KURA,Manhattan,10009,ST MARKS PLACE,medium income,40.72775,-73.980396
KURANT,Manhattan,10022,2 AVENUE,high income,40.758775,-73.967842
KURO-OBI,Manhattan,10013,CANAL STREET,high income,40.720268,-74.003203
KURO-OBI,Manhattan,10022,LEXINGTON AVENUE,high income,40.758928000000004,-73.970514
